Date,Open,High,Low,Close,Volume,MA_30,Daily_Return
2015-08-04,281.23,285.71,281.23,285.22,21908700,283.132,0.014187675568040348
2015-08-05,284.85,285.50,281.49,281.88,20128000,283.5603333333333,-0.01171025874763354
2015-08-06,281.91,281.91,278.40,278.58,18792100,283.9726666666666,-0.01170710940825892
2015-08-07,278.74,280.39,276.37,279.58,42484800,284.2656666666666,0.0035896331394931202
2015-08-08,279.74,279.93,260.71,261.0,58533000,283.99133333333333,-0.06645682809929176
2015-08-09,261.12,267.00,260.47,265.08,23789600,283.331,0.015632183908045993
2015-08-10,265.48,267.03,262.60,264.47,20979400,282.3763333333334,-0.002301192092952875
2015-08-11,264.34,270.39,264.09,270.39,25433900,281.027,0.022384391424357997
2015-08-12,270.60,270.67,265.47,266.38,26815400,280.17133333333334,-0.014830430119457061
2015-08-13,266.18,266.23,262.84,264.08,27685500,279.392,-0.008634281852991976
2015-08-14,264.13,267.47,261.48,265.68,27091200,278.7203333333334,0.006058770069675923
2015-08-15,265.53,266.67,261.30,261.55,19321100,278.169,-0.015545016561276714
2015-08-16,261.87,262.44,257.04,258.51,29717000,277.4703333333334,-0.011623016631619243
2015-08-17,258.49,260.51,257.12,257.98,21617900,276.90633333333335,-0.0020502108235657124
2015-08-18,257.93,257.99,211.08,211.08,42147200,274.822,-0.18179703853011864
2015-08-19,225.67,237.41,222.77,226.68,60869200,273.07866666666666,0.07390562819783963
2015-08-20,226.90,237.37,226.90,235.35,32275000,271.72933333333333,0.03824775013234505
2015-08-21,235.35,236.43,231.72,232.57,23173800,270.24100000000004,-0.011812194603781578
2015-08-22,232.66,234.96,222.70,230.39,23205900,268.719,-0.009373521950380548
2015-08-23,230.38,232.71,225.58,228.17,18406600,266.7153333333333,-0.009635834888667039
2015-08-24,228.11,228.14,210.44,210.49,59220700,264.10833333333335,-0.07748608493666997
2015-08-25,210.07,226.32,199.57,221.61,61089200,261.739,0.05282911302199622
2015-08-26,222.08,231.18,220.20,225.83,31808000,259.47933333333333,0.019042461982762493
2015-08-27,226.05,228.64,223.68,224.77,21905400,257.1573333333333,-0.004693796218394386
2015-08-28,224.70,235.22,220.93,231.4,31336600,255.21766666666664,0.029496818970503158
2015-08-29,231.55,233.22,227.33,229.78,17142500,253.28633333333335,-0.007000864304235077
2015-08-30,229.90,232.07,226.25,228.76,19412600,251.42333333333332,-0.004439028636086695
2015-08-31,229.11,231.96,225.91,230.06,20710700,249.70533333333336,0.005682811680363775
2015-09-01,230.26,231.22,226.86,228.12,20575200,247.889,-0.008432582804485778
2015-09-02,228.03,230.58,226.48,229.28,18760400,246.15733333333336,0.005085042959845687
2015-09-03,229.32,229.60,226.67,227.18,17482000,244.22266666666667,-0.00915910676901599
2015-09-04,227.21,230.90,227.05,230.3,20962400,242.5033333333333,0.0137336033101505
2015-09-05,230.20,236.14,229.44,235.02,20671400,241.05133333333333,0.020495006513243652
2015-09-06,234.87,242.91,234.68,239.84,25473700,239.72666666666666,0.020508892860181982
2015-09-07,239.93,242.11,238.72,239.85,21192200,239.02166666666665,4.169446297530577e-05
2015-09-08,239.85,245.78,239.68,243.61,26879200,238.306,0.015676464456952255
2015-09-09,243.41,244.42,237.82,238.17,23635700,237.42933333333335,-0.022330774598743997
2015-09-10,238.34,241.29,235.79,238.48,21215500,236.36566666666667,0.0013015913003318058
2015-09-11,238.33,241.17,238.33,240.11,19224700,235.49000000000004,0.0068349547131836275
2015-09-12,239.85,240.12,234.75,235.23,17962600,234.52833333333334,-0.02032401815834417
2015-09-13,235.24,235.93,229.33,230.51,18478800,233.35600000000002,-0.020065467839986417
2015-09-14,230.61,232.44,227.96,230.64,20997800,232.32566666666665,0.0005639668561017164
2015-09-15,230.49,259.18,229.82,230.3,19177800,231.3853333333333,-0.001474158862296071
2015-09-16,230.25,231.21,227.40,229.09,20144200,230.42233333333334,-0.0052540165002171735
2015-09-17,229.08,230.29,228.93,229.81,18935400,231.04666666666668,0.003142869614561894
2015-09-18,233.52,234.35,232.18,232.98,20242200,231.25666666666666,0.013794003742221728
2015-09-19,232.86,233.21,231.09,231.49,12712600,231.12800000000001,-0.006395398746673497
2015-09-20,231.40,232.37,230.91,231.21,14444700,231.08266666666665,-0.001209555488357994
2015-09-21,231.22,231.22,226.52,227.09,19678800,230.97266666666667,-0.01781929847324948
2015-09-22,226.97,232.39,225.12,230.62,25009300,231.05433333333335,0.01554449777621203
2015-09-23,230.94,231.84,229.59,230.28,17254100,231.714,-0.0014742867054028386
2015-09-24,230.36,235.65,230.29,234.53,25097800,232.14466666666667,0.01845579294771582
2015-09-25,234.36,237.43,233.68,235.14,22363600,232.45499999999998,0.002600946573998897
2015-09-26,235.08,235.40,233.36,234.34,13724100,232.77399999999997,-0.003402228459640999
2015-09-27,234.14,234.53,232.48,232.76,14179900,232.81933333333333,-0.006742340189468399
2015-09-28,232.84,239.34,232.47,239.14,24713000,233.13133333333334,0.027410207939508435
2015-09-29,239.02,239.80,235.93,236.69,22691300,233.39566666666667,-0.010245044743664722
2015-09-30,236.64,237.73,235.63,236.06,19743500,233.59566666666666,-0.002661709408931512
2015-10-01,236.00,238.45,235.62,237.55,20488800,233.90999999999997,0.006311954587816748
2015-10-02,237.26,238.54,236.60,237.29,19677900,234.177,-0.0010945064197012133
2015-10-03,237.20,239.32,236.94,238.73,16482700,234.56199999999998,0.006068523747313481
2015-10-04,238.53,238.97,237.94,238.26,12999000,234.82733333333334,-0.001968751309010197
2015-10-05,238.15,240.38,237.04,240.38,23335900,235.006,0.008897842692856539
2015-10-06,240.36,246.93,240.14,246.06,27535100,235.2133333333333,0.02362925368167068
2015-10-07,246.17,246.68,242.59,242.97,22999200,235.31733333333335,-0.012557912704218466
2015-10-08,243.07,244.25,242.18,242.3,18515300,235.27366666666666,-0.0027575420833847453
2015-10-09,242.50,244.23,242.12,243.93,17353100,235.46566666666664,0.006727197688815467
2015-10-10,243.74,245.32,243.07,244.94,15912700,235.681,0.0041405321198704215
2015-10-11,244.74,247.24,244.15,247.05,16827300,235.91233333333332,0.008614354535804836
2015-10-12,246.88,247.45,245.18,245.31,17388300,236.24833333333333,-0.007043108682452948
2015-10-13,245.20,250.24,243.76,249.51,28198500,236.88166666666666,0.01712119359178188
2015-10-14,249.49,254.27,248.90,251.99,27462600,237.59333333333333,0.009939481383511861
2015-10-15,252.11,255.96,252.05,254.32,25223500,238.39399999999998,0.009246398666613587
2015-10-16,254.30,266.14,253.93,262.87,35901500,239.52,0.0336190625983015
2015-10-17,262.75,273.58,262.37,270.64,43199600,240.88099999999997,0.02955833682048148
2015-10-18,270.91,271.67,260.78,261.64,22434300,241.83633333333333,-0.0332545078332841
2015-10-19,261.86,264.82,260.95,263.44,25258800,242.90133333333333,0.006879682005809462
2015-10-20,263.57,270.83,263.23,269.46,30889800,244.17633333333333,0.022851503188581868
2015-10-21,269.31,270.77,263.84,266.27,25637300,245.48233333333334,-0.011838491798411677
2015-10-22,266.50,276.51,266.14,274.02,37808600,246.929,0.029105794869868973
2015-10-23,273.65,278.68,273.54,276.5,29442500,248.46966666666665,0.009050434274870511
2015-10-24,276.50,281.71,276.50,281.65,25942400,250.04033333333334,0.01862567811934901
2015-10-25,281.45,294.06,281.45,283.68,45717100,251.65833333333333,0.0072075270726079665
2015-10-26,283.63,285.30,280.51,285.3,32108800,253.357,0.005710659898477077
2015-10-27,285.18,296.21,285.01,293.79,46331800,255.39133333333334,0.029758149316508886
2015-10-28,293.70,306.33,293.70,304.62,50808100,257.57399999999996,0.03686306545491669
2015-10-29,304.32,318.17,301.82,313.86,64495900,260.14633333333336,0.03033287374433713
2015-10-30,313.94,334.17,313.94,328.02,78305000,263.21166666666664,0.04511565666220596
2015-10-31,328.51,332.78,309.25,314.17,48598100,265.7656666666667,-0.04222303518078152
2015-11-01,315.01,327.47,311.88,325.43,37001100,268.70366666666666,0.03584046853614287
2015-11-02,325.94,365.36,323.21,361.19,101918000,272.78566666666666,0.10988538241710955
2015-11-03,361.87,417.90,357.65,403.42,206162000,278.291,0.11691907306403837
2015-11-04,403.66,495.56,380.55,411.56,263900000,283.997,0.020177482524416313
2015-11-05,408.08,447.56,374.58,386.35,151824992,288.67333333333335,-0.06125473806978321
2015-11-06,388.05,395.84,354.02,374.47,122687000,293.0566666666667,-0.030749320564255167
2015-11-07,374.27,390.59,372.43,386.48,56625100,297.86266666666666,0.032071995086388805
2015-11-08,384.28,389.89,368.70,373.37,51817600,302.1773333333333,-0.03392154833367833
2015-11-09,374.32,385.28,362.89,380.26,68224400,306.68800000000005,0.01845354474114136
2015-11-10,379.98,381.39,329.11,336.82,95797904,309.68033333333335,-0.1142376268868669
2015-11-11,339.82,340.58,301.00,311.08,107070000,311.8726666666667,-0.07642064010450689
2015-11-12,314.08,345.08,313.36,338.15,78477800,314.82733333333334,0.087019416227337
2015-11-13,338.50,340.91,326.08,336.75,52003000,317.6526666666667,-0.004140174478781566
2015-11-14,336.62,338.18,329.97,332.91,38612000,320.27233333333334,-0.011403118040088978
2015-11-15,333.05,334.66,317.49,320.17,44213100,322.1823333333333,-0.03826860112342678
2015-11-16,319.73,331.63,315.90,330.75,47980100,324.186,0.03304494487303611
2015-11-17,330.36,338.35,329.61,335.09,51001600,326.63433333333336,0.01312169312169309
2015-11-18,334.59,336.53,330.64,334.59,43783800,329.00600000000003,-0.0014921364409561377
2015-11-19,334.68,335.33,325.27,326.15,45011100,330.8956666666666,-0.025224902119011294
2015-11-20,326.41,326.47,312.22,322.02,53152900,332.754,-0.012662885175532712
2015-11-21,322.09,328.16,319.60,326.93,28200500,334.5176666666667,0.015247500155269877
2015-11-22,326.98,327.01,321.26,324.54,23439400,336.11899999999997,-0.007310433426115592
2015-11-23,324.35,325.12,321.29,323.05,27478900,337.499,-0.004591113576138617
2015-11-24,323.01,323.06,318.12,320.05,29362600,338.71133333333336,-0.009286488159727546
2015-11-25,320.05,329.13,316.77,328.21,41666900,340.14166666666665,0.02549601624746134
2015-11-26,328.30,366.76,328.23,352.68,106105000,342.1046666666667,0.07455592456049498
2015-11-27,351.86,363.59,347.87,358.04,55179100,343.88533333333334,0.015197913122377171
2015-11-28,357.14,359.54,352.17,357.38,36816600,345.336,-0.00184336945592678
2015-11-29,357.47,371.94,355.67,371.29,40409300,346.77833333333336,0.038922155688622784
2015-11-30,371.44,382.36,370.38,377.32,71701600,348.8833333333333,0.016240674405451294
2015-12-01,377.41,378.93,356.56,362.49,60452200,350.1186666666666,-0.03930350895791368
2015-12-02,361.85,362.23,349.46,359.19,54160500,350.05199999999996,-0.009103699412397637
2015-12-03,359.33,370.27,357.41,361.05,50714900,348.63966666666664,0.005178317881900929
2015-12-04,361.26,363.52,355.76,363.18,35784100,347.027,0.005899459908599969
2015-12-05,363.72,389.79,363.23,388.95,66282200,347.1136666666667,0.07095655047084093
2015-12-06,389.55,402.81,387.09,388.78,77762000,347.59066666666666,-0.0004370741740583606
2015-12-07,389.98,399.97,385.41,395.54,63455800,347.8926666666667,0.01738772570605507
2015-12-08,395.75,415.56,389.95,415.56,57801400,349.299,0.05061435000252823
2015-12-09,414.44,423.12,406.29,417.56,90917200,350.5423333333334,0.004812782750986511
2015-12-10,417.99,419.51,411.55,415.48,52138900,353.16433333333333,-0.004981320049813109
2015-12-11,415.28,451.94,415.28,451.94,110944000,357.8596666666666,0.08775392317319719
2015-12-12,452.33,469.10,410.74,435.0,131969000,361.08799999999997,-0.03748285170597865
2015-12-13,431.66,441.68,426.27,433.76,55050600,364.32166666666666,-0.0028505747126437164
2015-12-14,433.27,447.14,430.46,444.18,130496000,368.03066666666666,0.024022500922169066
2015-12-15,443.88,465.32,443.88,465.32,83121104,372.86899999999997,0.047593318024224285
2015-12-16,465.21,465.21,443.85,454.93,107944000,377.0083333333333,-0.02232872002063091
2015-12-17,454.78,457.86,448.86,456.08,47978400,381.04133333333334,0.002527861429230782
2015-12-18,455.85,465.18,454.94,463.62,60220100,385.34233333333333,0.016532187335555282
2015-12-19,463.55,465.58,456.77,462.32,47892700,389.8813333333334,-0.002804020534058038
2015-12-20,462.23,462.64,434.34,442.68,75409400,393.90333333333336,-0.042481398165772566
2015-12-21,442.84,444.73,427.31,438.64,77639696,397.627,-0.009126231137616347
2015-12-22,437.44,443.69,435.52,436.57,50840400,401.36133333333333,-0.004719131862119252
2015-12-23,436.72,444.53,436.62,442.4,47161400,405.33966666666663,0.013354101289598352
2015-12-24,443.09,458.46,443.08,454.98,57157200,409.83733333333333,0.028435804701627543
2015-12-25,454.86,458.30,452.08,455.65,39078500,414.0853333333333,0.0014725922018550275
2015-12-26,455.76,457.49,405.76,417.27,116166000,416.2383333333334,-0.08423131789750904
2015-12-27,416.51,424.01,408.88,422.82,53591200,418.3976666666667,0.013300740527715904
2015-12-28,423.34,429.77,418.48,422.28,49638600,420.561,-0.0012771392081737387
2015-12-29,422.10,432.98,420.63,432.98,51596500,422.61733333333336,0.025338637870607306
2015-12-30,433.30,434.39,422.08,426.62,46889400,424.2606666666667,-0.014688900180146902
2015-12-31,425.88,432.92,418.73,430.57,45996600,426.53,0.009258825184004449
2016-01-01,430.72,436.25,427.52,434.33,36278900,429.0346666666666,0.008732610260816953
2016-01-02,434.62,436.06,431.87,433.44,30096600,431.4476666666667,-0.0020491331476065744
2016-01-03,433.58,433.74,424.71,430.01,39633800,433.67533333333336,-0.007913436692506437
2016-01-04,430.06,434.52,429.08,433.09,38477500,435.14666666666665,0.007162624125020223
2016-01-05,433.07,434.18,429.68,431.96,34522600,436.586,-0.002609157449952604
2016-01-06,431.86,431.86,426.34,429.11,34042500,437.705,-0.0065978331326973505
2016-01-07,430.01,458.77,429.08,458.05,87562200,439.1213333333333,0.06744191466057647
2016-01-08,457.54,462.93,447.94,453.23,56993000,440.3103333333333,-0.01052286868245822
2016-01-09,453.38,454.64,446.89,447.61,32278000,441.3813333333333,-0.012399885267965538
2016-01-10,448.24,448.31,440.35,447.99,35995900,441.2496666666667,0.0008489533299076424
2016-01-11,448.70,450.66,443.86,448.43,40450000,441.69733333333335,0.0009821647804637568
2016-01-12,448.18,448.18,435.69,435.69,115607000,441.76166666666666,-0.028410231251254414
2016-01-13,434.67,435.19,424.44,432.37,173888000,441.36800000000005,-0.007620096857857583
2016-01-14,432.29,433.32,427.85,430.31,43945500,440.201,-0.004764437865716897
2016-01-15,430.26,430.26,364.33,364.33,153351008,437.181,-0.15333131928144828
2016-01-16,365.07,390.56,354.91,387.54,120352000,434.8963333333333,0.06370598084154477
2016-01-17,387.15,390.96,380.09,382.3,45319600,432.18566666666663,-0.013521184909944806
2016-01-18,381.73,388.10,376.67,387.17,54403900,429.6806666666667,0.012738686895108486
2016-01-19,387.03,387.73,378.97,380.15,46819800,427.5963333333333,-0.018131570111320716
2016-01-20,379.74,425.27,376.60,420.23,121720000,426.98266666666666,0.10543206628962265
2016-01-21,419.63,422.88,406.30,410.26,68338000,426.10566666666665,-0.023725102919829655
2016-01-22,409.75,410.41,375.28,382.49,91546600,424.1086666666667,-0.06768878272315115
2016-01-23,382.43,394.54,381.98,387.49,56247400,421.859,0.013072237182671476
2016-01-24,388.10,405.48,387.51,402.97,54824800,420.103,0.03994941804949814
2016-01-25,402.32,402.32,388.55,391.73,59062400,419.25166666666667,-0.027892895252748406
2016-01-26,392.00,397.77,390.58,392.15,58147000,418.22933333333333,0.0010721670538380579
2016-01-27,392.44,396.84,391.78,394.97,47424400,417.3190000000001,0.007191125844702384
2016-01-28,395.15,395.50,379.73,380.29,59247900,415.56266666666664,-0.0371673798009976
2016-01-29,380.11,384.38,365.45,379.47,86125296,413.99100000000004,-0.002156249178258629
2016-01-30,378.86,380.92,376.49,378.26,30284400,412.24733333333336,-0.003188657864916955
2016-01-31,378.29,380.35,367.83,368.77,37894300,410.062,-0.025088563421984955
2016-02-01,369.35,378.07,367.96,373.06,51656700,408.0493333333333,0.011633267348211573
2016-02-02,372.92,375.88,372.92,374.45,40378700,406.19733333333335,0.003725942207687627
2016-02-03,374.65,374.95,368.05,369.95,45933400,404.0926666666667,-0.012017625851248548
2016-02-04,370.17,391.61,369.99,389.59,69285504,402.6803333333334,0.05308825516961746
2016-02-05,388.90,391.09,385.57,386.55,43825000,401.26166666666666,-0.007803075027593032
2016-02-06,386.59,386.63,372.39,376.52,49249300,398.54400000000004,-0.02594748415470194
2016-02-07,376.51,380.87,374.90,376.62,37076300,395.9903333333333,0.00026559014129401426
2016-02-08,376.76,379.88,373.33,373.45,47671100,393.5183333333334,-0.00841697201423186
2016-02-09,373.42,377.25,372.90,376.03,55318500,391.1196666666666,0.006908555362163504
2016-02-10,376.15,385.48,375.78,381.65,85130896,388.8936666666667,0.014945616041273313
2016-02-11,382.11,383.13,376.40,379.65,74375600,387.02566666666667,-0.005240403511070357
2016-02-12,379.69,384.95,379.60,384.26,67042800,385.42199999999997,0.01214276307124984
2016-02-13,384.64,391.86,384.64,391.86,61911700,384.14033333333333,0.01977827512621677
2016-02-14,392.93,407.23,392.93,407.23,74469800,385.57033333333334,0.039223191956310854
2016-02-15,407.57,410.38,397.75,400.18,74070496,385.9916666666667,-0.017312084080249535
2016-02-16,401.43,408.95,401.43,407.49,73093104,386.83133333333336,0.018266779949023038
2016-02-17,407.66,421.17,406.78,416.32,83193600,387.803,0.02166924341701626
2016-02-18,416.57,426.00,415.64,422.37,76752600,389.2103333333333,0.01453209069946193
2016-02-19,422.73,423.10,417.60,420.79,55711300,389.22900000000004,-0.0037407959845632277
2016-02-20,421.60,441.98,421.60,437.16,93992096,390.1256666666667,0.03890301575607791
2016-02-21,437.77,448.05,429.08,438.8,89820704,392.00266666666664,0.0037514868697958725
2016-02-22,438.99,439.05,432.92,437.75,85385200,393.678,-0.0023928896991796123
2016-02-23,438.26,439.86,417.82,420.74,85244896,394.2703333333333,-0.038857795545402585
2016-02-24,420.96,425.55,413.91,424.95,67743696,395.37766666666664,0.010006179588344377
2016-02-25,425.04,427.72,420.42,424.54,70798000,396.4573333333334,-0.0009648193905164026
2016-02-26,424.63,432.15,421.62,432.15,61486000,397.69666666666666,0.017925283836623063
2016-02-27,432.84,434.23,428.10,432.52,41893600,399.4376666666667,0.000856184195302534
2016-02-28,432.57,435.68,423.82,433.5,53033400,401.2386666666667,0.002265791177286536
2016-02-29,433.44,441.51,431.69,437.7,60694700,403.22,0.009688581314878819
